,#SYM,CUR,NAME,CON,ISIN,REBATERATE,FEERATE,AVAILABLE
1204,7404,JPY,SHOWA AIRCRAFT INDUSTRY,14031985,JP3368800003,-3.3262,3.25,10000
1205,7408,JPY,JAMCO CORP,14031988,JP3390000002,-4.0102,3.934,250000
1206,7412,JPY,ATOM CORP,14031998,JP3121900009,-5.0263,4.9501,65000
1207,7414,JPY,ONOKEN CO LTD,46021031,JP3196700003,-1.0092,0.933,250000
1208,7416,JPY,HARUYAMA HOLDINGS INC,14032001,JP3773600006,-2.1387,2.0625,85000
1209,7419,JPY,NOJIMA CORP,131083812,JP3761600000,-1.3512,1.275,550000
1210,7420,JPY,SATORI ELECTRIC CO LTD,14032004,JP3322300009,-1.1452,1.069,80000
1211,7421,JPY,KAPPA CREATE CO LTD,47419251,JP3212400000,-1.6722,1.596,100000
1212,7433,JPY,HAKUTO CO LTD,14017382,JP3766400000,-1.0022,0.926,250000
1213,7435,JPY,NADEX CO LTD,131082159,JP3651030003,-4.6022,4.526,25000
1214,7438,JPY,KONDOTEC INC,14032016,JP3306050000,-1.0512,0.975,150000
1215,7447,JPY,NAGAILEBEN CO LTD,14032021,JP3647000003,-1.1502,1.074,150000
1216,7451,JPY,MITSUBISHI SHOKUHIN CO LTD,14017399,JP3976000004,-1.0182,0.942,450000
1217,7453,JPY,RYOHIN KEIKAKU CO LTD,14017400,JP3976300008,-2.1262,2.05,250000
1218,7455,JPY,PARIS MIKI HOLDINGS INC,14017405,JP3882600004,-1.1382,1.062,100000
1219,7456,JPY,MATSUDA SANGYO CO LTD,14017410,JP3868500004,-0.9562,0.88,100000
1220,7458,JPY,DAIICHIKOSHO CO LTD,131087459,JP3475200006,-0.9672,0.891,900000
1221,7459,JPY,MEDIPAL HOLDINGS CORP,14017415,JP3268950007,-1.3512,1.275,2000000
1222,7463,JPY,ADVAN CO LTD,14017416,JP3121950004,-1.0442,0.968,150000
1223,7466,JPY,SPK CORPORATION,14032026,JP3163800000,-0.9772,0.901,20000
1224,7467,JPY,HAGIWARA ELECTRIC HOLDINGS C,131087627,JP3765600006,-1.2312,1.155,40000
1225,7475,JPY,ALBIS CO LTD,152238060,JP3126300007,-2.9263,2.8501,25000
1226,7476,JPY,AS ONE CORP,14017421,JP3131300000,-1.0022,0.926,250000
1227,7482,JPY,SHIMOJIMA CO LTD,14032038,JP3359500000,-1.0887,1.0125,20000
1228,7483,JPY,DOSHISHA CO LTD,14017427,JP3638000004,-1.0782,1.002,400000
1229,7494,JPY,KONAKA CO LTD,14017430,JP3300000001,-0.9662,0.89,350000
1230,7504,JPY,KOHSOKU CORP,14032056,JP3288900008,-1.0072,0.931,60000
1231,7508,JPY,G-7 HOLDINGS INC,14032064,JP3172450003,-0.9802,0.904,100000
1232,7510,JPY,TAKEBISHI CORP,131086493,JP3463100002,-1.6812,1.605,25000
1233,7512,JPY,AEON HOKKAIDO CORP,14017433,JP3860270002,-2.1387,2.0625,150000
1234,7516,JPY,KOHNAN SHOJI CO LTD,14017440,JP3283750002,-6.0764,6.0002,850000
1235,7518,JPY,NET ONE SYSTEMS CO LTD,14017450,JP3758200004,-1.0212,0.945,1800000
1236,7520,JPY,ECO'S CO LTD,47419257,JP3161180009,-1.9542,1.878,25000
1237,7522,JPY,WATAMI CO LTD,14017455,JP3993900004,-2.2662,2.19,200000
1238,7532,JPY,PAN PACIFIC INTERNATIONAL HO,14017457,JP3639650005,-1.0162,0.94,2000000
1239,7537,JPY,MARUBUN CORP,14017460,JP3877500003,-1.3512,1.275,400000
1240,7545,JPY,NISHIMATSUYA CHAIN CO LTD,14017467,JP3659300002,-1.4802,1.404,250000
1241,7550,JPY,ZENSHO HOLDINGS CO LTD,14017470,JP3429300001,-1.2387,1.1625,1600000
1242,7552,JPY,HAPPINET CORP,14017475,JP3770300006,-1.0322,0.956,500000
1243,7554,JPY,KOURAKUEN HOLDINGS CORP,47419260,JP3292400003,-2.8262,2.75,75000
1244,7575,JPY,JAPAN LIFELINE CO LTD,131082780,JP3754500001,-1.5762,1.5,1000000
1245,7581,JPY,SAIZERIYA CO LTD,14017484,JP3310500008,-1.0742,0.998,500000
1246,7591,JPY,EXCEL CO LTD,50037217,JP3161140003,-1.0552,0.979,25000
1247,7593,JPY,VT HOLDINGS CO LTD,131087753,JP3854700006,-1.0887,1.0125,1000000
1248,7594,JPY,MARUKA CORP,36518181,JP3873000008,-1.0762,1.0,80000
1249,7595,JPY,ARGO GRAPHICS INC,40352429,JP3126110000,-1.0887,1.0125,300000
1250,7599,JPY,IDOM INC,14032104,JP3235700006,-9.3072,9.231,850000
1251,7600,JPY,JAPAN MEDICAL DYNAMIC MKT,14017495,JP3689100000,-1.0162,0.94,95000
1252,7605,JPY,FUJI CORP,131085044,JP3812300006,-4.2212,4.145,20000
1253,7606,JPY,UNITED ARROWS LTD,55828916,JP3949400000,-1.0887,1.0125,800000
1254,7607,JPY,SHINWA CO LTD,131085971,JP3384710004,-1.0752,0.999,25000
1255,7609,JPY,DAITRON CO LTD,14032118,JP3487600003,-0.9872,0.911,75000
1256,7613,JPY,SIIX CORPORATION,14032121,JP3346700002,-5.0263,4.9501,150000
1257,7616,JPY,COLOWIDE CO LTD,14032130,JP3305970000,-3.9763,3.9001,550000
1258,7618,JPY,PC DEPOT CORP,131084510,JP3801520002,-2.7732,2.697,200000
1259,7628,JPY,OHASHI TECHNICA INC,129106826,JP3173100003,-1.0122,0.936,60000
1260,7630,JPY,ICHIBANYA CO LTD,129106764,JP3142150006,-1.8358,1.7596,20000
1261,7637,JPY,HAKUDO CO LTD,129106816,JP3766500007,-2.4013,2.3251,30000
1262,7649,JPY,SUGI HOLDINGS CO LTD,14017501,JP3397060009,-1.3512,1.275,1100000
1263,7701,JPY,SHIMADZU CORP,14017505,JP3357200009,-1.0242,0.948,3700000
1264,7702,JPY,JMS CO LTD,14017508,JP3386050003,-0.9972,0.921,100000
1265,7703,JPY,KAWASUMI LABORATORIES INC,14032141,JP3225800006,-1.8452,1.769,100000
1266,7705,JPY,GL SCIENCES INC,129106781,JP3385850007,-4.9672,4.891,20000
1267,7713,JPY,SIGMA KOKI CO LTD,131083157,JP3349000004,-2.5832,2.507,25000
1268,7715,JPY,NAGANO KEIKI CO LTD,129106821,JP3648350001,-1.0412,0.965,100000
1269,7716,JPY,NAKANISHI INC,131083290,JP3642500007,-1.0732,0.997,1700000
1270,7717,JPY,V TECHNOLOGY CO LTD,118863177,JP3829900004,-1.1312,1.055,35000
1271,7718,JPY,STAR MICRONICS CO LTD,14017520,JP3399000003,-3.8188,3.7426,200000
1272,7721,JPY,TOKYO KEIKI INC,14017530,JP3624000000,-1.8942,1.818,90000
1273,7723,JPY,AICHI TOKEI DENKI CO LTD,14017535,JP3104400001,-1.0942,1.018,15000
1274,7729,JPY,TOKYO SEIMITSU CO LTD,14017543,JP3580200008,-1.3512,1.275,950000
1275,7730,JPY,MANI INC,104786209,JP3869920003,-1.1892,1.113,500000
1276,7731,JPY,NIKON CORP,13905838,JP3657400002,-1.0232,0.947,5700000
1277,7732,JPY,TOPCON CORP,14017544,JP3630400004,-2.091,2.0148,3700000
1278,7733,JPY,OLYMPUS CORP,14017549,JP3201200007,-1.0887,1.0125,>10000000
1279,7734,JPY,RIKEN KEIKI CO LTD,14017555,JP3971000009,-2.4862,2.41,150000
1280,7735,JPY,SCREEN HOLDINGS CO LTD,14017558,JP3494600004,-1.3512,1.275,600000
1281,7739,JPY,CANON ELECTRONICS INC,14017561,JP3243200007,-1.0887,1.0125,750000
1282,7740,JPY,TAMRON CO LTD,41664965,JP3471800007,-0.9702,0.894,600000
1283,7741,JPY,HOYA CORPORATION,14017564,JP3837800006,-1.0632,0.987,4800000
1284,7743,JPY,SEED CO LTD-TOKYO,131081699,JP3347000006,-5.1072,5.031,30000
1285,7745,JPY,A&amp;D CO LTD,119657315,JP3160130005,-1.0192,0.943,150000
1286,7747,JPY,ASAHI INTECC CO LTD,127011990,JP3110650003,-1.0382,0.962,2600000
1287,7751,JPY,CANON INC,13905840,JP3242800005,-1.0887,1.0125,>10000000
1288,7752,JPY,RICOH CO LTD,13905845,JP3973400009,-1.1252,1.049,8200000
1289,7762,JPY,CITIZEN WATCH CO LTD,13905850,JP3352400000,-1.3524,1.2762,5400000
1290,7769,JPY,RHYTHM WATCH CO LTD,14017588,JP3974200002,-1.0512,0.975,85000
1291,7774,JPY,JAPAN TISSUE ENGINEERING CO,131083902,JP3389610001,-8.4547,8.3785,40000
1292,7775,JPY,DAIKEN MEDICAL CO LTD,129106798,JP3482500000,-2.0802,2.004,100000
1293,7779,JPY,CYBERDYNE INC,144342535,JP3311530004,-15.7349,15.6587,40000
1294,7780,JPY,MENICON CO LTD,195586550,JP3921270009,-1.0652,0.989,250000
1295,7816,JPY,SNOW PEAK INC,173246137,JP3399770001,-5.4122,5.336,15000
1296,7817,JPY,PARAMOUNT BED HOLDINGS CO LT,95441356,JP3781620004,-0.9532,0.877,300000
1297,7820,JPY,NIHON FLUSH CO LTD,48957630,JP3756230003,-2.6322,2.556,20000
1298,7821,JPY,"MAEDA KOSEN CO., LTD",45593791,JP3861250003,-2.6482,2.572,250000
1299,7822,JPY,EIDAI CO LTD,43220574,JP3160840009,-1.0932,1.017,150000
1300,7823,JPY,ARTNATURE INC,131081554,JP3100210008,-1.0482,0.972,550000
1301,7832,JPY,BANDAI NAMCO HOLDINGS INC,36215830,JP3778630008,-2.4013,2.3251,1800000
1302,7839,JPY,SHOEI CO LTD,46128150,JP3360900009,-1.5012,1.425,20000
1303,7840,JPY,FRANCE BED HOLDINGS CO LTD,46046105,JP3826500005,-1.3512,1.275,200000
1304,7844,JPY,MARVELOUS INC,116722061,JP3860230006,-3.1222,3.046,350000
1305,7846,JPY,PILOT CORP,46624270,JP3780610006,-0.9762,0.9,600000
1306,7856,JPY,HAGIHARA INDUSTRIES INC,14032190,JP3765500008,-1.8312,1.755,45000
1307,7860,JPY,AVEX INC,14017595,JP3160950006,-1.0122,0.936,1000000
1308,7862,JPY,TOPPAN FORMS CO LTD,14017598,JP3629200001,-0.9852,0.909,900000
1309,7864,JPY,FUJI SEAL INTERNATIONAL INC,46046108,JP3813800004,-0.9532,0.877,1100000
1310,7867,JPY,TOMY COMPANY LTD,14017603,JP3630550006,-0.9902,0.914,1900000
1311,7874,JPY,LEC INC,14032195,JP3410800001,-1.5382,1.462,70000
1312,7879,JPY,NODA CORP,14032198,JP3761700008,-7.1882,7.112,100000
1313,7885,JPY,TAKANO CO LTD,14032201,JP3457750002,-1.8352,1.759,100000
1314,7888,JPY,SANKO GOSEI LTD,131087247,JP3330900006,-4.2572,4.181,90000
1315,7893,JPY,PRONEXUS INC,14032210,JP3119000002,-0.9872,0.911,50000
1316,7898,JPY,WOOD ONE CO LTD,14017618,JP3390600009,-1.0112,0.935,55000
1317,7905,JPY,DAIKEN CORP,14017623,JP3482600008,-0.9892,0.913,100000
1318,7906,JPY,YONEX CO LTD,14032216,JP3960000002,-8.1502,8.074,450000
1319,7911,JPY,TOPPAN PRINTING CO LTD,13905855,JP3629000005,-1.3512,1.275,4000000
1320,7912,JPY,DAI NIPPON PRINTING CO LTD,13905858,JP3493800001,-5.2072,5.131,3600000
1321,7914,JPY,KYODO PRINTING CO LTD,14017636,JP3252800002,-0.9882,0.912,70000
1322,7915,JPY,NISSHA CO LTD,14017643,JP3713200008,-7.7769,7.7007,350000
1323,7917,JPY,FUJIMORI KOGYO CO LTD,53102176,JP3821000001,-1.0887,1.0125,250000
1324,7918,JPY,VIA HOLDINGS INC,131085929,JP3107200002,-3.8682,3.792,55000
1325,7921,JPY,TAKARA PRINTING CO LTD,14032235,JP3459000000,-2.9263,2.8501,35000
1326,7925,JPY,MAEZAWA KASEI INDUSTRIES CO,14017646,JP3860250004,-1.0652,0.989,350000
1327,7936,JPY,ASICS CORP,14017648,JP3118000003,-1.3512,1.275,3600000
1328,7937,JPY,TSUTSUMI JEWELRY CO LTD,14017653,JP3533500009,-1.0002,0.924,150000
1329,7942,JPY,JSP CORP,14032245,JP3386000008,-3.6846,3.6084,250000
1330,7943,JPY,NICHIHA CORP,14017658,JP3662200009,-1.0887,1.0125,1300000
1331,7947,JPY,FP CORP,14032250,JP3167000003,-1.0422,0.966,450000
1332,7949,JPY,KOMATSU WALL INDUSTRY CO LTD,14017664,JP3303200004,-1.0432,0.967,100000
1333,7951,JPY,YAMAHA CORP,13905863,JP3942600002,-1.3512,1.275,2100000
1334,7952,JPY,KAWAI MUSICAL INSTRUMENTS MF,14017669,JP3221400009,-0.9812,0.905,95000
1335,7955,JPY,CLEANUP CORP,14017674,JP3270200003,-0.9872,0.911,300000
1336,7956,JPY,PIGEON CORP,14017679,JP3801600002,-1.0372,0.961,1600000
1337,7958,JPY,TENMA CORP,14017681,JP3547800007,-0.9672,0.891,450000
1338,7962,JPY,KING JIM CO LTD,14032255,JP3262000007,-1.4322,1.356,100000
1339,7965,JPY,ZOJIRUSHI CORP,131085535,JP3437400009,-3.0362,2.96,55000
1340,7966,JPY,LINTEC CORP,14017698,JP3977200009,-1.0887,1.0125,2100000
1341,7970,JPY,SHIN-ETSU POLYMER CO LTD,14017715,JP3371600002,-1.8762,1.8,1300000
1342,7971,JPY,TOLI CORPORATION,14017718,JP3620600001,-0.9382,0.862,650000
1343,7972,JPY,ITOKI CORP,14017721,JP3142700008,-1.0192,0.943,500000
1344,7974,JPY,NINTENDO CO LTD,14017724,JP3756600007,-1.1462,1.07,1500000
1345,7976,JPY,MITSUBISHI PENCIL CO LTD,14017729,JP3895600009,-0.9942,0.918,650000
1346,7979,JPY,SHOFU INC,61173774,JP3363600002,-1.6137,1.5375,65000
1347,7981,JPY,TAKARA STANDARD CO LTD,14017739,JP3460000007,-0.9372,0.861,650000
1348,7984,JPY,KOKUYO CO LTD,14017742,JP3297000006,-1.0872,1.011,2000000
1349,7987,JPY,NAKABAYASHI CO LTD,14017744,JP3644400008,-1.0642,0.988,150000
1350,7988,JPY,NIFCO INC,14017749,JP3756200006,-1.2637,1.1875,2200000
1351,7989,JPY,TACHIKAWA CORP,14032261,JP3466200007,-1.8192,1.743,100000
1352,7990,JPY,GLOBERIDE INC,14017754,JP3503800009,-1.8762,1.8,60000
1353,7994,JPY,OKAMURA CORP,14017763,JP3192400004,-1.0887,1.0125,1500000
1354,7995,JPY,VALQUA LTD,14017766,JP3744200001,-1.0022,0.926,250000
1355,7999,JPY,MUTOH HOLDINGS CO LTD,14017769,JP3914000009,-2.5292,2.453,10000
1356,8001,JPY,ITOCHU CORP,13905864,JP3143600009,-1.3512,1.275,>10000000
1357,8002,JPY,MARUBENI CORP,13905869,JP3877600001,-1.5282,1.452,>10000000
1358,8005,JPY,SCROLL CORP,14017778,JP3913600007,-0.9862,0.91,350000
1359,8006,JPY,YUASA FUNASHOKU CO LTD,14032273,JP3946000001,-3.5292,3.453,15000
1360,8007,JPY,TAKASHIMA &amp; CO LTD,14017783,JP3455600001,-0.9752,0.899,20000
1361,8008,JPY,YONDOSHI HOLDINGS INC,14032276,JP3119950008,-1.0622,0.986,95000
1362,8011,JPY,SANYO SHOKAI LTD,14017784,JP3339400008,-1.5382,1.462,45000
1363,8012,JPY,NAGASE &amp; CO LTD,14017789,JP3647800006,-1.0212,0.945,3200000
1364,8014,JPY,CHORI CO LTD,14017798,JP3528200003,-0.9802,0.904,200000
1365,8015,JPY,TOYOTA TSUSHO CORP,14017801,JP3635000007,-1.0622,0.986,2900000
1366,8016,JPY,ONWARD HOLDINGS CO LTD,14017804,JP3203500008,-1.0887,1.0125,2700000
1367,8018,JPY,SANKYO SEIKO CO LTD,14017810,JP3328000009,-1.0442,0.968,350000
1368,8020,JPY,KANEMATSU CORP,14017816,JP3217100001,-1.0692,0.993,3800000
1369,8022,JPY,MIZUNO CORP,14017825,JP3905200006,-1.3512,1.275,650000
1370,8028,JPY,FAMILYMART UNY HOLDINGS CO L,14017838,JP3802600001,-2.3319,2.2557,1100000
1371,8029,JPY,LOOK HOLDINGS INC,14017840,JP3981000007,-1.4192,1.343,90000
1372,8030,JPY,CHUO GYORUI CO LTD,14032290,JP3514600000,-6.3308,6.247,10000
1373,8031,JPY,MITSUI &amp; CO LTD,13905878,JP3893600001,-1.3492,1.273,>10000000
1374,8032,JPY,JAPAN PULP &amp; PAPER CO LTD,14017845,JP3694000005,-0.9722,0.896,200000
1375,8035,JPY,TOKYO ELECTRON LTD,13905881,JP3571400005,-1.0887,1.0125,1300000
1376,8036,JPY,HITACHI HIGH-TECHNOLOGIES CO,14017850,JP3678800008,-1.0742,0.998,1600000
1377,8037,JPY,KAMEI CORP,14017855,JP3219400003,-1.0152,0.939,650000
1378,8038,JPY,TOHTO SUISAN CO LTD,14017858,JP3596600001,-3.1802,3.104,20000
1379,8041,JPY,OUG HOLDINGS INC,131087126,JP3180000006,-1.1402,1.064,10000
1380,8043,JPY,STARZEN CO LTD,14017864,JP3399100001,-0.9872,0.911,75000
1381,8050,JPY,SEIKO HOLDINGS CORP,14017875,JP3414700009,-1.1841,1.1079,700000
1382,8051,JPY,YAMAZEN CORP,14017878,JP3936800006,-1.0482,0.972,1200000
1383,8052,JPY,TSUBAKIMOTO KOGYO CO LTD,14017881,JP3534600006,-1.0802,1.004,25000
1384,8053,JPY,SUMITOMO CORP,13905884,JP3404600003,-1.1192,1.043,>10000000
1385,8056,JPY,NIHON UNISYS LTD,14017884,JP3754200008,-0.9342,0.858,1500000
1386,8057,JPY,UCHIDA YOKO CO LTD,14017888,JP3157200001,-0.9752,0.899,150000
1387,8058,JPY,MITSUBISHI CORP,13905888,JP3898400001,-1.0322,0.956,>10000000
1388,8059,JPY,DAIICHI JITSUGYO CO LTD,14017893,JP3475800003,-1.0542,0.978,200000
1389,8060,JPY,CANON MARKETING JAPAN INC,14017898,JP3243600008,-1.3512,1.275,1700000
1390,8061,JPY,SEIKA CORP,14017903,JP3414200000,-0.8262,0.75,100000
1391,8065,JPY,SATO SHOJI CORP,14017908,JP3322000005,-1.3962,1.32,100000
1392,8066,JPY,MITANI CORP,14032310,JP3886800006,-1.9332,1.857,25000
1393,8068,JPY,RYOYO ELECTRO CORP,14017915,JP3976600001,-1.1092,1.033,150000
1394,8070,JPY,TOKYO SANGYO CO LTD,14017918,JP3576600005,-1.0302,0.954,250000
1395,8074,JPY,YUASA TRADING CO LTD,14017921,JP3945200008,-0.9822,0.906,350000
1396,8075,JPY,SHINSHO CORP,14017924,JP3374000002,-1.0392,0.963,100000
1397,8078,JPY,HANWA CO LTD,14017931,JP3777800008,-0.9852,0.909,1300000
1398,8079,JPY,SHOEI FOODS CORP,14032313,JP3361200003,-2.6482,2.572,30000
1399,8081,JPY,KANADEN CORP,14017934,JP3215000005,-1.0902,1.014,150000
1400,8084,JPY,RYODEN CORP,14017941,JP3976200000,-1.0852,1.009,250000
1401,8085,JPY,NARASAKI SANGYO CO LTD,14032316,JP3651800009,-2.3262,2.25,25000
1402,8086,JPY,NIPRO CORP,14017946,JP3673600007,-1.0222,0.946,2800000
1403,8087,JPY,FURUSATO INDUSTRIES LTD,131083044,JP3828000004,-1.3512,1.275,85000
1404,8088,JPY,IWATANI CORP,14017951,JP3151600008,-1.3137,1.2375,850000
1405,8091,JPY,NICHIMO CO LTD (FISHING),14017961,JP3664400003,-1.1892,1.113,10000
1406,8093,JPY,KYOKUTO BOEKI KAISHA LTD,14017970,JP3257000004,-1.1152,1.039,45000
1407,8095,JPY,IWAKI &amp; CO LTD,14032321,JP3150000002,-0.9812,0.905,450000
1408,8096,JPY,KANEMATSU ELECTRONICS LTD,14017975,JP3217200009,-0.9852,0.909,200000
1409,8097,JPY,SAN-AI OIL CO LTD,14017976,JP3323600001,-0.9942,0.918,1200000
1410,8098,JPY,INABATA &amp; CO LTD,14017981,JP3146000009,-0.9772,0.901,1100000
1411,8101,JPY,GSI CREOS CORP,14017984,JP3276000001,-1.8872,1.811,45000
1412,8103,JPY,MEIWA CORP,14017989,JP3920600008,-2.4013,2.3251,550000
1413,8111,JPY,GOLDWIN INC,14017999,JP3306600002,-2.1002,2.024,20000
1414,8113,JPY,UNI-CHARM CORP,14018004,JP3951600000,-0.9762,0.9,4400000
1415,8117,JPY,CENTRAL AUTOMOTIVE PRODUCTS,131082789,JP3515400004,-2.9912,2.915,20000
1416,8118,JPY,KING CO LTD,131082897,JP3261200004,-1.7892,1.713,45000
1417,8125,JPY,WAKITA &amp; CO LTD,117151981,JP3992000004,-1.0172,0.941,850000
1418,8127,JPY,YAMATO INTERNATIONAL INC,41665219,JP3939600007,-2.0272,1.951,100000
1419,8129,JPY,TOHO HOLDINGS CO LTD,43645178,JP3602600003,-0.9882,0.912,1000000
1420,8130,JPY,SANGETSU CORP,14018018,JP3330000005,-0.9402,0.864,950000
1421,8131,JPY,MITSUUROKO HOLDINGS CO LTD,14018023,JP3894400005,-1.0887,1.0125,200000
1422,8132,JPY,SINANEN HOLDINGS CO LTD,14018024,JP3354000006,-1.0252,0.949,150000
1423,8133,JPY,ITOCHU ENEX CO LTD,14018029,JP3144000001,-1.0332,0.957,1600000
1424,8136,JPY,SANRIO CO LTD,14018038,JP3343200006,-4.5013,4.4251,250000
1425,8137,JPY,SUN-WA TECHNOS CORP,47419234,JP3345400000,-1.0322,0.956,150000
1426,8140,JPY,RYOSAN CO LTD,14018041,JP3975400007,-1.1092,1.033,200000
1427,8141,JPY,SHINKO SHOJI CO LTD,14018044,JP3374200008,-1.1532,1.077,75000
1428,8142,JPY,TOHO CO LTD,14018048,JP3553200001,-1.4662,1.39,25000
1429,8150,JPY,SANSHIN ELECTRONICS CO LTD,14018053,JP3333200008,-1.0492,0.973,150000
1430,8151,JPY,TOYO CORPORATION,14018058,JP3616600007,-0.9712,0.895,150000
1431,8153,JPY,MOS FOOD SERVICES INC,14018063,JP3922400001,-1.0782,1.002,65000
1432,8154,JPY,KAGA ELECTRONICS CO LTD,14018065,JP3206200002,-0.9992,0.923,550000
1433,8155,JPY,MIMASU SEMICONDUCTOR INDUST,14018068,JP3907200004,-1.0887,1.0125,300000
1434,8158,JPY,SODA NIKKA CO LTD,14018078,JP3431400005,-1.0442,0.968,100000
1435,8159,JPY,TACHIBANA ELETECH CO LTD,47419180,JP3466600008,-1.0552,0.979,200000
1436,8160,JPY,KISOJI CO LTD,14018082,JP3237000009,-1.6137,1.5375,85000
1437,8163,JPY,SRS HOLDINGS CO LTD,131084792,JP3322350004,-7.1264,7.0502,35000
1438,8165,JPY,SENSHUKAI CO LTD,14018093,JP3424600009,-1.8562,1.78,95000
1439,8167,JPY,RETAIL PARTNERS CO LTD,14032351,JP3873200004,-5.3262,5.25,60000
1440,8168,JPY,KEIYO CO LTD,14018102,JP3277400002,-1.3492,1.273,250000
1441,8173,JPY,JOSHIN DENKI CO LTD,14018113,JP3393000009,-0.9902,0.914,400000
1442,8174,JPY,NIPPON GAS CO LTD,14018116,JP3695600001,-1.3512,1.275,750000
1443,8179,JPY,ROYAL HOLDINGS CO LTD,14018133,JP3983600002,-1.3512,1.275,200000
1444,8182,JPY,INAGEYA CO LTD,14018147,JP3145200006,-1.0252,0.949,65000
1445,8184,JPY,SHIMACHU CO LTD,14018150,JP3356800007,-1.5722,1.496,700000
1446,8185,JPY,CHIYODA CO LTD,14032355,JP3528400009,-0.9682,0.892,400000
1447,8194,JPY,LIFE CORP.,14018162,JP3966600003,-1.2512,1.175,150000
1448,8200,JPY,RINGER HUT CO LTD,14018183,JP3977000003,-1.6452,1.569,10000
1449,8203,JPY,MRMAX HOLDINGS LTD,14018189,JP3885200000,-3.2505,3.1743,150000
1450,8214,JPY,AOKI HOLDINGS INC,14018201,JP3105400000,-0.9502,0.874,600000
1451,8218,JPY,KOMERI CO LTD,14018208,JP3305600003,-0.9492,0.873,1200000
1452,8219,JPY,AOYAMA TRADING CO LTD,14018213,JP3106200003,-1.0222,0.946,1100000
1453,8227,JPY,SHIMAMURA CO LTD,14018218,JP3358200008,-1.5702,1.494,250000
1454,8233,JPY,TAKASHIMAYA CO LTD,13905908,JP3456000003,-1.4062,1.33,900000
1455,8237,JPY,MATSUYA CO LTD,14018238,JP3869200000,-1.0052,0.929,450000
1456,8242,JPY,H2O RETAILING CORP,14018249,JP3774600005,-1.3512,1.275,1100000
1457,8244,JPY,KINTETSU DEPT STORE CO LTD,131085124,JP3250800004,-1.0702,0.994,30000
1458,8251,JPY,PARCO CO LTD,14018258,JP3781800002,-1.1662,1.09,150000
1459,8252,JPY,MARUI GROUP CO LTD,13905915,JP3870400003,-1.0042,0.928,3000000
1460,8253,JPY,CREDIT SAISON CO LTD,13905918,JP3271400008,-0.9842,0.908,4300000
1461,8255,JPY,AXIAL RETAILING INC,14032385,JP3772400002,-0.9992,0.923,150000
1462,8267,JPY,AEON CO LTD,13905925,JP3388200002,-1.0887,1.0125,3400000
1463,8273,JPY,IZUMI CO LTD,14018288,JP3138400001,-8.7389,8.6627,1000000
1464,8276,JPY,HEIWADO CO LTD,14018298,JP3834400008,-1.0887,1.0125,600000
1465,8278,JPY,FUJI CO LTD,14018303,JP3807400001,-1.5492,1.473,300000
1466,8279,JPY,YAOKO CO LTD,14018305,JP3930200005,-1.8762,1.8,100000
1467,8281,JPY,XEBIO HOLDINGS CO LTD,14018315,JP3428800001,-0.9772,0.901,500000
1468,8282,JPY,K'S HOLDINGS CORP,14032388,JP3277150003,-1.5899,1.5137,4700000
1469,8283,JPY,PALTAC CORPORATION,129106810,JP3782200004,-0.9832,0.907,700000
1470,8289,JPY,OLYMPIC GROUP CORP,14018318,JP3201400003,-6.1732,6.097,50000
1471,8291,JPY,NISSAN TOKYO SALES HOLDINGS,14018320,JP3587800008,-1.0552,0.979,450000
1472,8303,JPY,SHINSEI BANK LTD,31676940,JP3729000004,-2.6638,2.5876,600000
1473,8304,JPY,AOZORA BANK LTD,41664897,JP3711200000,-1.1068,1.0306,2200000
1474,8306,JPY,MITSUBISHI UFJ FINANCIAL GRO,13905935,JP3902900004,-1.3512,1.275,>10000000
1475,8308,JPY,RESONA HOLDINGS INC,13857206,JP3500610005,-1.1272,1.051,>10000000
1476,8309,JPY,SUMITOMO MITSUI TRUST HOLDIN,15785250,JP3892100003,-1.3512,1.275,4200000
1477,8316,JPY,SUMITOMO MITSUI FINANCIAL GR,16623030,JP3890350006,-1.6382,1.562,>10000000
1478,8331,JPY,CHIBA BANK LTD-THE,14018354,JP3511800009,-1.3512,1.275,>10000000
1479,8334,JPY,GUNMA BANK LTD-THE,14018360,JP3276400003,-0.9512,0.875,7400000
1480,8336,JPY,MUSASHINO BANK LTD-THE,14018368,JP3912800004,-0.9632,0.887,750000
1481,8337,JPY,CHIBA KOGYO BANK LTD-THE,14018373,JP3512200001,-0.9762,0.9,500000
1482,8338,JPY,TSUKUBA BANK LTD,14018378,JP3231000005,-0.9762,0.9,200000
1483,8341,JPY,77 BANK LTD-THE,14018385,JP3352000008,-1.0202,0.944,2100000
1484,8342,JPY,AOMORI BANK LTD-THE,14018388,JP3106000007,-0.9392,0.863,150000
1485,8343,JPY,AKITA BANK LTD-THE,14018395,JP3107600003,-1.0272,0.951,200000
1486,8344,JPY,YAMAGATA BANK LTD-THE,14018398,JP3934800008,-1.0302,0.954,500000
1487,8345,JPY,BANK OF IWATE LTD-THE,14018402,JP3152400002,-0.9932,0.917,150000
1488,8346,JPY,TOHO BANK LTD-THE,14018407,JP3601000007,-2.1387,2.0625,3200000
1489,8349,JPY,TOHOKU BANK LTD-THE,14032395,JP3604200000,-1.0342,0.958,65000
1490,8350,JPY,MICHINOKU BANK LTD-THE,14018408,JP3888000001,-6.6562,6.58,150000
1491,8354,JPY,FUKUOKA FINANCIAL GROUP INC,43623853,JP3805010000,-1.3368,1.2606,3400000
