#SYM|CUR|NAME|CON|ISIN|REBATERATE|FEERATE|AVAILABLE|
7205|JPY|HINO MOTORS LTD|13905810|JP3792600003|-1.0162|0.9400|6900000|
7211|JPY|MITSUBISHI MOTORS CORP|13905815|JP3899800001|-1.0887|1.0125|>10000000|
7212|JPY|F-TECH INC|14031908|JP3166950000|-1.9472|1.8710|150000|
7220|JPY|MUSASHI SEIMITSU INDUSTRY CO|46021022|JP3912700006|-1.0682|0.9920|1400000|
7222|JPY|NISSAN SHATAI CO LTD|14017241|JP3672000001|-1.0492|0.9730|900000|
7224|JPY|SHINMAYWA INDUSTRIES LTD|14017248|JP3384600007|-1.0342|0.9580|1100000|
7226|JPY|KYOKUTO KAIHATSU KOGYO CO|14017258|JP3256900006|-1.0312|0.9550|1000000|
7230|JPY|NISSIN KOGYO CO LTD|14031915|JP3675300002|-1.0887|1.0125|1000000|
7231|JPY|TOPY INDUSTRIES LTD|13905816|JP3630200008|-1.6137|1.5375|550000|
7236|JPY|T RAD CO LTD|14017265|JP3620200000|-0.9962|0.9200|150000|
7239|JPY|TACHI-S CO LTD|14031935|JP3465400004|-1.3512|1.2750|1900000|
7240|JPY|NOK CORP|14017275|JP3164800009|-1.9419|1.8657|850000|
7241|JPY|FUTABA INDUSTRIAL CO LTD|14017278|JP3824000008|-1.0887|1.0125|850000|
7242|JPY|KYB CORP|14017280|JP3220200004|-1.1862|1.1100|150000|
7244|JPY|ICHIKOH INDUSTRIES LTD|14017290|JP3141600001|-1.0887|1.0125|1200000|
7245|JPY|DAIDO METAL CO LTD|47419240|JP3491800003|-1.0082|0.9320|500000|
7246|JPY|PRESS KOGYO CO LTD|14017295|JP3833600004|-1.3512|1.2750|2800000|
7247|JPY|MIKUNI CORP|14031938|JP3882800000|-2.3262|2.2500|200000|
7250|JPY|PACIFIC INDUSTRIAL CO LTD|14017300|JP3448400006|-1.0887|1.0125|700000|
7251|JPY|KEIHIN CORP|14017307|JP3277230003|-1.0887|1.0125|1600000|
7256|JPY|KASAI KOGYO CO LTD|14031944|JP3208600001|-0.9852|0.9090|1100000|
7259|JPY|AISIN SEIKI CO LTD|14017314|JP3102000001|-1.0522|0.9760|2500000|
7261|JPY|MAZDA MOTOR CORP|13905821|JP3868400007|-1.3512|1.2750|8000000|
7266|JPY|IMASEN ELECTRIC INDUSTRIAL|44257384|JP3149100004|-1.0902|1.0140|300000|
7267|JPY|HONDA MOTOR CO LTD|13905825|JP3854600008|-0.9842|0.9080|>10000000|
7269|JPY|SUZUKI MOTOR CORP|13905828|JP3397200001|-1.0022|0.9260|4800000|
7270|JPY|SUBARU CORP|13905835|JP3814800003|-1.1462|1.0700|5900000|
7271|JPY|YASUNAGA CORP|131085076|JP3932850005|-7.7152|7.6390|20000|
7272|JPY|YAMAHA MOTOR CO LTD|14017331|JP3942800008|-1.8762|1.8000|4300000|
7274|JPY|SHOWA CORP|14017334|JP3360300002|-1.3512|1.2750|3200000|
7276|JPY|KOITO MANUFACTURING CO LTD|14017340|JP3284600008|-1.3512|1.2750|1600000|
7277|JPY|TBK CO LTD|14031958|JP3588200000|-0.9732|0.8970|200000|
7278|JPY|EXEDY CORP|14017345|JP3161160001|-1.0402|0.9640|1000000|
7279|JPY|HI-LEX CORP|49264775|JP3699600007|-2.0672|1.9910|200000|
7280|JPY|MITSUBA CORP|14017348|JP3895200008|-1.0512|0.9750|400000|
7282|JPY|TOYODA GOSEI CO LTD|14017355|JP3634200004|-1.0887|1.0125|2400000|
7283|JPY|AISAN INDUSTRY CO LTD|14017358|JP3101600009|-1.0002|0.9240|1300000|
7287|JPY|NIPPON SEIKI CO LTD|14031964|JP3720600000|-1.0232|0.9470|1000000|
7291|JPY|NIHON PLAST CO., LTD|49597904|JP3749200006|-5.9032|5.8270|100000|
7292|JPY|MURAKAMI CORP|14031968|JP3914200005|-4.5392|4.4630|15000|
7294|JPY|YOROZU CORP|14017360|JP3961400003|-1.3512|1.2750|200000|
7296|JPY|FCC CO LTD|46021026|JP3166900005|-1.0887|1.0125|1100000|
7297|JPY|CAR MATE MFG CO LTD|131081531|JP3205300001|-5.0632|4.9870|15000|
7298|JPY|YACHIYO INDUSTRY CO LTD|131083074|JP3933000006|-1.8322|1.7560|95000|
7305|JPY|ARAYA INDUSTRIAL CO LTD|14017365|JP3125600001|-1.3512|1.2750|35000|
7309|JPY|SHIMANO INC|14017370|JP3358000002|-1.0662|0.9900|850000|
7313|JPY|TS TECH CO LTD|43169191|JP3539230007|-1.0302|0.9540|1500000|
7315|JPY|IJTT CO LTD|134127979|JP3102310004|-2.9922|2.9160|150000|
7321|JPY|KANSAI MIRAI FINANCIAL GROUP|309630179|JP3229500008|-1.0212|0.9450|1300000|
7322|JPY|SAN JU SAN FINANCIAL GROUP I|309630182|JP3333500001|-0.9802|0.9040|250000|
7327|JPY|DAISHI HOKUETSU FINANCIAL GR|332261988|JP3483850008|-1.6137|1.5375|650000|
7404|JPY|SHOWA AIRCRAFT INDUSTRY|14031985|JP3368800003|-3.3262|3.2500|10000|
7408|JPY|JAMCO CORP|14031988|JP3390000002|-4.0102|3.9340|250000|
7412|JPY|ATOM CORP|14031998|JP3121900009|-5.0263|4.9501|65000|
7414|JPY|ONOKEN CO LTD|46021031|JP3196700003|-1.0092|0.9330|250000|
7416|JPY|HARUYAMA HOLDINGS INC|14032001|JP3773600006|-2.1387|2.0625|85000|
7419|JPY|NOJIMA CORP|131083812|JP3761600000|-1.3512|1.2750|550000|
7420|JPY|SATORI ELECTRIC CO LTD|14032004|JP3322300009|-1.1452|1.0690|80000|
7421|JPY|KAPPA CREATE CO LTD|47419251|JP3212400000|-1.6722|1.5960|100000|
7433|JPY|HAKUTO CO LTD|14017382|JP3766400000|-1.0022|0.9260|250000|
7435|JPY|NADEX CO LTD|131082159|JP3651030003|-4.6022|4.5260|25000|
7438|JPY|KONDOTEC INC|14032016|JP3306050000|-1.0512|0.9750|150000|
7447|JPY|NAGAILEBEN CO LTD|14032021|JP3647000003|-1.1502|1.0740|150000|
7451|JPY|MITSUBISHI SHOKUHIN CO LTD|14017399|JP3976000004|-1.0182|0.9420|450000|
7453|JPY|RYOHIN KEIKAKU CO LTD|14017400|JP3976300008|-2.1262|2.0500|250000|
7455|JPY|PARIS MIKI HOLDINGS INC|14017405|JP3882600004|-1.1382|1.0620|100000|
7456|JPY|MATSUDA SANGYO CO LTD|14017410|JP3868500004|-0.9562|0.8800|100000|
7458|JPY|DAIICHIKOSHO CO LTD|131087459|JP3475200006|-0.9672|0.8910|900000|
7459|JPY|MEDIPAL HOLDINGS CORP|14017415|JP3268950007|-1.3512|1.2750|2000000|
7463|JPY|ADVAN CO LTD|14017416|JP3121950004|-1.0442|0.9680|150000|
7466|JPY|SPK CORPORATION|14032026|JP3163800000|-0.9772|0.9010|20000|
7467|JPY|HAGIWARA ELECTRIC HOLDINGS C|131087627|JP3765600006|-1.2312|1.1550|40000|
7475|JPY|ALBIS CO LTD|152238060|JP3126300007|-2.9263|2.8501|25000|
7476|JPY|AS ONE CORP|14017421|JP3131300000|-1.0022|0.9260|250000|
7482|JPY|SHIMOJIMA CO LTD|14032038|JP3359500000|-1.0887|1.0125|20000|
7483|JPY|DOSHISHA CO LTD|14017427|JP3638000004|-1.0782|1.0020|400000|
7494|JPY|KONAKA CO LTD|14017430|JP3300000001|-0.9662|0.8900|350000|
7504|JPY|KOHSOKU CORP|14032056|JP3288900008|-1.0072|0.9310|60000|
7508|JPY|G-7 HOLDINGS INC|14032064|JP3172450003|-0.9802|0.9040|100000|
7510|JPY|TAKEBISHI CORP|131086493|JP3463100002|-1.6812|1.6050|25000|
7512|JPY|AEON HOKKAIDO CORP|14017433|JP3860270002|-2.1387|2.0625|150000|
7516|JPY|KOHNAN SHOJI CO LTD|14017440|JP3283750002|-6.0764|6.0002|850000|
7518|JPY|NET ONE SYSTEMS CO LTD|14017450|JP3758200004|-1.0212|0.9450|1800000|
7520|JPY|ECO'S CO LTD|47419257|JP3161180009|-1.9542|1.8780|25000|
7522|JPY|WATAMI CO LTD|14017455|JP3993900004|-2.2662|2.1900|200000|
7532|JPY|PAN PACIFIC INTERNATIONAL HO|14017457|JP3639650005|-1.0162|0.9400|2000000|
7537|JPY|MARUBUN CORP|14017460|JP3877500003|-1.3512|1.2750|400000|
7545|JPY|NISHIMATSUYA CHAIN CO LTD|14017467|JP3659300002|-1.4802|1.4040|250000|
7550|JPY|ZENSHO HOLDINGS CO LTD|14017470|JP3429300001|-1.2387|1.1625|1600000|
7552|JPY|HAPPINET CORP|14017475|JP3770300006|-1.0322|0.9560|500000|
7554|JPY|KOURAKUEN HOLDINGS CORP|47419260|JP3292400003|-2.8262|2.7500|75000|
7575|JPY|JAPAN LIFELINE CO LTD|131082780|JP3754500001|-1.5762|1.5000|1000000|
7581|JPY|SAIZERIYA CO LTD|14017484|JP3310500008|-1.0742|0.9980|500000|
7591|JPY|EXCEL CO LTD|50037217|JP3161140003|-1.0552|0.9790|25000|
7593|JPY|VT HOLDINGS CO LTD|131087753|JP3854700006|-1.0887|1.0125|1000000|
7594|JPY|MARUKA CORP|36518181|JP3873000008|-1.0762|1.0000|80000|
7595|JPY|ARGO GRAPHICS INC|40352429|JP3126110000|-1.0887|1.0125|300000|
7599|JPY|IDOM INC|14032104|JP3235700006|-9.3072|9.2310|850000|
7600|JPY|JAPAN MEDICAL DYNAMIC MKT|14017495|JP3689100000|-1.0162|0.9400|95000|
7605|JPY|FUJI CORP|131085044|JP3812300006|-4.2212|4.1450|20000|
7606|JPY|UNITED ARROWS LTD|55828916|JP3949400000|-1.0887|1.0125|800000|
7607|JPY|SHINWA CO LTD|131085971|JP3384710004|-1.0752|0.9990|25000|
7609|JPY|DAITRON CO LTD|14032118|JP3487600003|-0.9872|0.9110|75000|
7613|JPY|SIIX CORPORATION|14032121|JP3346700002|-5.0263|4.9501|150000|
7616|JPY|COLOWIDE CO LTD|14032130|JP3305970000|-3.9763|3.9001|550000|
7618|JPY|PC DEPOT CORP|131084510|JP3801520002|-2.7732|2.6970|200000|
7628|JPY|OHASHI TECHNICA INC|129106826|JP3173100003|-1.0122|0.9360|60000|
7630|JPY|ICHIBANYA CO LTD|129106764|JP3142150006|-1.8358|1.7596|20000|
7637|JPY|HAKUDO CO LTD|129106816|JP3766500007|-2.4013|2.3251|30000|
7649|JPY|SUGI HOLDINGS CO LTD|14017501|JP3397060009|-1.3512|1.2750|1100000|
7701|JPY|SHIMADZU CORP|14017505|JP3357200009|-1.0242|0.9480|3700000|
7702|JPY|JMS CO LTD|14017508|JP3386050003|-0.9972|0.9210|100000|
7703|JPY|KAWASUMI LABORATORIES INC|14032141|JP3225800006|-1.8452|1.7690|100000|
7705|JPY|GL SCIENCES INC|129106781|JP3385850007|-4.9672|4.8910|20000|
7713|JPY|SIGMA KOKI CO LTD|131083157|JP3349000004|-2.5832|2.5070|25000|
7715|JPY|NAGANO KEIKI CO LTD|129106821|JP3648350001|-1.0412|0.9650|100000|
7716|JPY|NAKANISHI INC|131083290|JP3642500007|-1.0732|0.9970|1700000|
7717|JPY|V TECHNOLOGY CO LTD|118863177|JP3829900004|-1.1312|1.0550|35000|
7718|JPY|STAR MICRONICS CO LTD|14017520|JP3399000003|-3.8188|3.7426|200000|
7721|JPY|TOKYO KEIKI INC|14017530|JP3624000000|-1.8942|1.8180|90000|
7723|JPY|AICHI TOKEI DENKI CO LTD|14017535|JP3104400001|-1.0942|1.0180|15000|
7729|JPY|TOKYO SEIMITSU CO LTD|14017543|JP3580200008|-1.3512|1.2750|950000|
7730|JPY|MANI INC|104786209|JP3869920003|-1.1892|1.1130|500000|
7731|JPY|NIKON CORP|13905838|JP3657400002|-1.0232|0.9470|5700000|
7732|JPY|TOPCON CORP|14017544|JP3630400004|-2.0910|2.0148|3700000|
7733|JPY|OLYMPUS CORP|14017549|JP3201200007|-1.0887|1.0125|>10000000|
7734|JPY|RIKEN KEIKI CO LTD|14017555|JP3971000009|-2.4862|2.4100|150000|
7735|JPY|SCREEN HOLDINGS CO LTD|14017558|JP3494600004|-1.3512|1.2750|600000|
7739|JPY|CANON ELECTRONICS INC|14017561|JP3243200007|-1.0887|1.0125|750000|
7740|JPY|TAMRON CO LTD|41664965|JP3471800007|-0.9702|0.8940|600000|
7741|JPY|HOYA CORPORATION|14017564|JP3837800006|-1.0632|0.9870|4800000|
7743|JPY|SEED CO LTD-TOKYO|131081699|JP3347000006|-5.1072|5.0310|30000|
7745|JPY|A&amp;D CO LTD|119657315|JP3160130005|-1.0192|0.9430|150000|
7747|JPY|ASAHI INTECC CO LTD|127011990|JP3110650003|-1.0382|0.9620|2600000|
7751|JPY|CANON INC|13905840|JP3242800005|-1.0887|1.0125|>10000000|
7752|JPY|RICOH CO LTD|13905845|JP3973400009|-1.1252|1.0490|8200000|
7762|JPY|CITIZEN WATCH CO LTD|13905850|JP3352400000|-1.3524|1.2762|5400000|
7769|JPY|RHYTHM WATCH CO LTD|14017588|JP3974200002|-1.0512|0.9750|85000|
7774|JPY|JAPAN TISSUE ENGINEERING CO|131083902|JP3389610001|-8.4547|8.3785|40000|
7775|JPY|DAIKEN MEDICAL CO LTD|129106798|JP3482500000|-2.0802|2.0040|100000|
7779|JPY|CYBERDYNE INC|144342535|JP3311530004|-15.7349|15.6587|40000|
7780|JPY|MENICON CO LTD|195586550|JP3921270009|-1.0652|0.9890|250000|
7816|JPY|SNOW PEAK INC|173246137|JP3399770001|-5.4122|5.3360|15000|
7817|JPY|PARAMOUNT BED HOLDINGS CO LT|95441356|JP3781620004|-0.9532|0.8770|300000|
7820|JPY|NIHON FLUSH CO LTD|48957630|JP3756230003|-2.6322|2.5560|20000|
7821|JPY|MAEDA KOSEN CO., LTD|45593791|JP3861250003|-2.6482|2.5720|250000|
7822|JPY|EIDAI CO LTD|43220574|JP3160840009|-1.0932|1.0170|150000|
7823|JPY|ARTNATURE INC|131081554|JP3100210008|-1.0482|0.9720|550000|
7832|JPY|BANDAI NAMCO HOLDINGS INC|36215830|JP3778630008|-2.4013|2.3251|1800000|
7839|JPY|SHOEI CO LTD|46128150|JP3360900009|-1.5012|1.4250|20000|
7840|JPY|FRANCE BED HOLDINGS CO LTD|46046105|JP3826500005|-1.3512|1.2750|200000|
7844|JPY|MARVELOUS INC|116722061|JP3860230006|-3.1222|3.0460|350000|
7846|JPY|PILOT CORP|46624270|JP3780610006|-0.9762|0.9000|600000|
7856|JPY|HAGIHARA INDUSTRIES INC|14032190|JP3765500008|-1.8312|1.7550|45000|
7860|JPY|AVEX INC|14017595|JP3160950006|-1.0122|0.9360|1000000|
7862|JPY|TOPPAN FORMS CO LTD|14017598|JP3629200001|-0.9852|0.9090|900000|
7864|JPY|FUJI SEAL INTERNATIONAL INC|46046108|JP3813800004|-0.9532|0.8770|1100000|
7867|JPY|TOMY COMPANY LTD|14017603|JP3630550006|-0.9902|0.9140|1900000|
7874|JPY|LEC INC|14032195|JP3410800001|-1.5382|1.4620|70000|
7879|JPY|NODA CORP|14032198|JP3761700008|-7.1882|7.1120|100000|
7885|JPY|TAKANO CO LTD|14032201|JP3457750002|-1.8352|1.7590|100000|
7888|JPY|SANKO GOSEI LTD|131087247|JP3330900006|-4.2572|4.1810|90000|
7893|JPY|PRONEXUS INC|14032210|JP3119000002|-0.9872|0.9110|50000|
7898|JPY|WOOD ONE CO LTD|14017618|JP3390600009|-1.0112|0.9350|55000|
7905|JPY|DAIKEN CORP|14017623|JP3482600008|-0.9892|0.9130|100000|
7906|JPY|YONEX CO LTD|14032216|JP3960000002|-8.1502|8.0740|450000|
7911|JPY|TOPPAN PRINTING CO LTD|13905855|JP3629000005|-1.3512|1.2750|4000000|
7912|JPY|DAI NIPPON PRINTING CO LTD|13905858|JP3493800001|-5.2072|5.1310|3600000|
7914|JPY|KYODO PRINTING CO LTD|14017636|JP3252800002|-0.9882|0.9120|70000|
7915|JPY|NISSHA CO LTD|14017643|JP3713200008|-7.7769|7.7007|350000|
7917|JPY|FUJIMORI KOGYO CO LTD|53102176|JP3821000001|-1.0887|1.0125|250000|
7918|JPY|VIA HOLDINGS INC|131085929|JP3107200002|-3.8682|3.7920|55000|
7921|JPY|TAKARA PRINTING CO LTD|14032235|JP3459000000|-2.9263|2.8501|35000|
7925|JPY|MAEZAWA KASEI INDUSTRIES CO|14017646|JP3860250004|-1.0652|0.9890|350000|
7936|JPY|ASICS CORP|14017648|JP3118000003|-1.3512|1.2750|3600000|
7937|JPY|TSUTSUMI JEWELRY CO LTD|14017653|JP3533500009|-1.0002|0.9240|150000|
7942|JPY|JSP CORP|14032245|JP3386000008|-3.6846|3.6084|250000|
7943|JPY|NICHIHA CORP|14017658|JP3662200009|-1.0887|1.0125|1300000|
7947|JPY|FP CORP|14032250|JP3167000003|-1.0422|0.9660|450000|
7949|JPY|KOMATSU WALL INDUSTRY CO LTD|14017664|JP3303200004|-1.0432|0.9670|100000|
7951|JPY|YAMAHA CORP|13905863|JP3942600002|-1.3512|1.2750|2100000|
7952|JPY|KAWAI MUSICAL INSTRUMENTS MF|14017669|JP3221400009|-0.9812|0.9050|95000|
7955|JPY|CLEANUP CORP|14017674|JP3270200003|-0.9872|0.9110|300000|
7956|JPY|PIGEON CORP|14017679|JP3801600002|-1.0372|0.9610|1600000|
7958|JPY|TENMA CORP|14017681|JP3547800007|-0.9672|0.8910|450000|
7962|JPY|KING JIM CO LTD|14032255|JP3262000007|-1.4322|1.3560|100000|
7965|JPY|ZOJIRUSHI CORP|131085535|JP3437400009|-3.0362|2.9600|55000|
7966|JPY|LINTEC CORP|14017698|JP3977200009|-1.0887|1.0125|2100000|
7970|JPY|SHIN-ETSU POLYMER CO LTD|14017715|JP3371600002|-1.8762|1.8000|1300000|
7971|JPY|TOLI CORPORATION|14017718|JP3620600001|-0.9382|0.8620|650000|
7972|JPY|ITOKI CORP|14017721|JP3142700008|-1.0192|0.9430|500000|
7974|JPY|NINTENDO CO LTD|14017724|JP3756600007|-1.1462|1.0700|1500000|
7976|JPY|MITSUBISHI PENCIL CO LTD|14017729|JP3895600009|-0.9942|0.9180|650000|
7979|JPY|SHOFU INC|61173774|JP3363600002|-1.6137|1.5375|65000|
7981|JPY|TAKARA STANDARD CO LTD|14017739|JP3460000007|-0.9372|0.8610|650000|
7984|JPY|KOKUYO CO LTD|14017742|JP3297000006|-1.0872|1.0110|2000000|
7987|JPY|NAKABAYASHI CO LTD|14017744|JP3644400008|-1.0642|0.9880|150000|
7988|JPY|NIFCO INC|14017749|JP3756200006|-1.2637|1.1875|2200000|
7989|JPY|TACHIKAWA CORP|14032261|JP3466200007|-1.8192|1.7430|100000|
7990|JPY|GLOBERIDE INC|14017754|JP3503800009|-1.8762|1.8000|60000|
7994|JPY|OKAMURA CORP|14017763|JP3192400004|-1.0887|1.0125|1500000|
7995|JPY|VALQUA LTD|14017766|JP3744200001|-1.0022|0.9260|250000|
7999|JPY|MUTOH HOLDINGS CO LTD|14017769|JP3914000009|-2.5292|2.4530|10000|
8001|JPY|ITOCHU CORP|13905864|JP3143600009|-1.3512|1.2750|>10000000|
8002|JPY|MARUBENI CORP|13905869|JP3877600001|-1.5282|1.4520|>10000000|
8005|JPY|SCROLL CORP|14017778|JP3913600007|-0.9862|0.9100|350000|
8006|JPY|YUASA FUNASHOKU CO LTD|14032273|JP3946000001|-3.5292|3.4530|15000|
8007|JPY|TAKASHIMA &amp; CO LTD|14017783|JP3455600001|-0.9752|0.8990|20000|
8008|JPY|YONDOSHI HOLDINGS INC|14032276|JP3119950008|-1.0622|0.9860|95000|
8011|JPY|SANYO SHOKAI LTD|14017784|JP3339400008|-1.5382|1.4620|45000|
8012|JPY|NAGASE &amp; CO LTD|14017789|JP3647800006|-1.0212|0.9450|3200000|
8014|JPY|CHORI CO LTD|14017798|JP3528200003|-0.9802|0.9040|200000|
8015|JPY|TOYOTA TSUSHO CORP|14017801|JP3635000007|-1.0622|0.9860|2900000|
8016|JPY|ONWARD HOLDINGS CO LTD|14017804|JP3203500008|-1.0887|1.0125|2700000|
8018|JPY|SANKYO SEIKO CO LTD|14017810|JP3328000009|-1.0442|0.9680|350000|
8020|JPY|KANEMATSU CORP|14017816|JP3217100001|-1.0692|0.9930|3800000|
8022|JPY|MIZUNO CORP|14017825|JP3905200006|-1.3512|1.2750|650000|
8028|JPY|FAMILYMART UNY HOLDINGS CO L|14017838|JP3802600001|-2.3319|2.2557|1100000|
8029|JPY|LOOK HOLDINGS INC|14017840|JP3981000007|-1.4192|1.3430|90000|
8030|JPY|CHUO GYORUI CO LTD|14032290|JP3514600000|-6.3308|6.2470|10000|
8031|JPY|MITSUI &amp; CO LTD|13905878|JP3893600001|-1.3492|1.2730|>10000000|
8032|JPY|JAPAN PULP &amp; PAPER CO LTD|14017845|JP3694000005|-0.9722|0.8960|200000|
8035|JPY|TOKYO ELECTRON LTD|13905881|JP3571400005|-1.0887|1.0125|1300000|
8036|JPY|HITACHI HIGH-TECHNOLOGIES CO|14017850|JP3678800008|-1.0742|0.9980|1600000|
8037|JPY|KAMEI CORP|14017855|JP3219400003|-1.0152|0.9390|650000|
8038|JPY|TOHTO SUISAN CO LTD|14017858|JP3596600001|-3.1802|3.1040|20000|
8041|JPY|OUG HOLDINGS INC|131087126|JP3180000006|-1.1402|1.0640|10000|
8043|JPY|STARZEN CO LTD|14017864|JP3399100001|-0.9872|0.9110|75000|
8050|JPY|SEIKO HOLDINGS CORP|14017875|JP3414700009|-1.1841|1.1079|700000|
8051|JPY|YAMAZEN CORP|14017878|JP3936800006|-1.0482|0.9720|1200000|
8052|JPY|TSUBAKIMOTO KOGYO CO LTD|14017881|JP3534600006|-1.0802|1.0040|25000|
8053|JPY|SUMITOMO CORP|13905884|JP3404600003|-1.1192|1.0430|>10000000|
8056|JPY|NIHON UNISYS LTD|14017884|JP3754200008|-0.9342|0.8580|1500000|
8057|JPY|UCHIDA YOKO CO LTD|14017888|JP3157200001|-0.9752|0.8990|150000|
8058|JPY|MITSUBISHI CORP|13905888|JP3898400001|-1.0322|0.9560|>10000000|
8059|JPY|DAIICHI JITSUGYO CO LTD|14017893|JP3475800003|-1.0542|0.9780|200000|
8060|JPY|CANON MARKETING JAPAN INC|14017898|JP3243600008|-1.3512|1.2750|1700000|
8061|JPY|SEIKA CORP|14017903|JP3414200000|-0.8262|0.7500|100000|
8065|JPY|SATO SHOJI CORP|14017908|JP3322000005|-1.3962|1.3200|100000|
8066|JPY|MITANI CORP|14032310|JP3886800006|-1.9332|1.8570|25000|
8068|JPY|RYOYO ELECTRO CORP|14017915|JP3976600001|-1.1092|1.0330|150000|
8070|JPY|TOKYO SANGYO CO LTD|14017918|JP3576600005|-1.0302|0.9540|250000|
8074|JPY|YUASA TRADING CO LTD|14017921|JP3945200008|-0.9822|0.9060|350000|
8075|JPY|SHINSHO CORP|14017924|JP3374000002|-1.0392|0.9630|100000|
8078|JPY|HANWA CO LTD|14017931|JP3777800008|-0.9852|0.9090|1300000|
8079|JPY|SHOEI FOODS CORP|14032313|JP3361200003|-2.6482|2.5720|30000|
8081|JPY|KANADEN CORP|14017934|JP3215000005|-1.0902|1.0140|150000|
8084|JPY|RYODEN CORP|14017941|JP3976200000|-1.0852|1.0090|250000|
8085|JPY|NARASAKI SANGYO CO LTD|14032316|JP3651800009|-2.3262|2.2500|25000|
8086|JPY|NIPRO CORP|14017946|JP3673600007|-1.0222|0.9460|2800000|
8087|JPY|FURUSATO INDUSTRIES LTD|131083044|JP3828000004|-1.3512|1.2750|85000|
8088|JPY|IWATANI CORP|14017951|JP3151600008|-1.3137|1.2375|850000|
8091|JPY|NICHIMO CO LTD (FISHING)|14017961|JP3664400003|-1.1892|1.1130|10000|
8093|JPY|KYOKUTO BOEKI KAISHA LTD|14017970|JP3257000004|-1.1152|1.0390|45000|
8095|JPY|IWAKI &amp; CO LTD|14032321|JP3150000002|-0.9812|0.9050|450000|
8096|JPY|KANEMATSU ELECTRONICS LTD|14017975|JP3217200009|-0.9852|0.9090|200000|
8097|JPY|SAN-AI OIL CO LTD|14017976|JP3323600001|-0.9942|0.9180|1200000|
8098|JPY|INABATA &amp; CO LTD|14017981|JP3146000009|-0.9772|0.9010|1100000|
8101|JPY|GSI CREOS CORP|14017984|JP3276000001|-1.8872|1.8110|45000|
8103|JPY|MEIWA CORP|14017989|JP3920600008|-2.4013|2.3251|550000|
8111|JPY|GOLDWIN INC|14017999|JP3306600002|-2.1002|2.0240|20000|
8113|JPY|UNI-CHARM CORP|14018004|JP3951600000|-0.9762|0.9000|4400000|
8117|JPY|CENTRAL AUTOMOTIVE PRODUCTS|131082789|JP3515400004|-2.9912|2.9150|20000|
8118|JPY|KING CO LTD|131082897|JP3261200004|-1.7892|1.7130|45000|
8125|JPY|WAKITA &amp; CO LTD|117151981|JP3992000004|-1.0172|0.9410|850000|
8127|JPY|YAMATO INTERNATIONAL INC|41665219|JP3939600007|-2.0272|1.9510|100000|
8129|JPY|TOHO HOLDINGS CO LTD|43645178|JP3602600003|-0.9882|0.9120|1000000|
8130|JPY|SANGETSU CORP|14018018|JP3330000005|-0.9402|0.8640|950000|
8131|JPY|MITSUUROKO HOLDINGS CO LTD|14018023|JP3894400005|-1.0887|1.0125|200000|
8132|JPY|SINANEN HOLDINGS CO LTD|14018024|JP3354000006|-1.0252|0.9490|150000|
8133|JPY|ITOCHU ENEX CO LTD|14018029|JP3144000001|-1.0332|0.9570|1600000|
8136|JPY|SANRIO CO LTD|14018038|JP3343200006|-4.5013|4.4251|250000|
8137|JPY|SUN-WA TECHNOS CORP|47419234|JP3345400000|-1.0322|0.9560|150000|
8140|JPY|RYOSAN CO LTD|14018041|JP3975400007|-1.1092|1.0330|200000|
8141|JPY|SHINKO SHOJI CO LTD|14018044|JP3374200008|-1.1532|1.0770|75000|
8142|JPY|TOHO CO LTD|14018048|JP3553200001|-1.4662|1.3900|25000|
8150|JPY|SANSHIN ELECTRONICS CO LTD|14018053|JP3333200008|-1.0492|0.9730|150000|
8151|JPY|TOYO CORPORATION|14018058|JP3616600007|-0.9712|0.8950|150000|
8153|JPY|MOS FOOD SERVICES INC|14018063|JP3922400001|-1.0782|1.0020|65000|
8154|JPY|KAGA ELECTRONICS CO LTD|14018065|JP3206200002|-0.9992|0.9230|550000|
8155|JPY|MIMASU SEMICONDUCTOR INDUST|14018068|JP3907200004|-1.0887|1.0125|300000|
8158|JPY|SODA NIKKA CO LTD|14018078|JP3431400005|-1.0442|0.9680|100000|
8159|JPY|TACHIBANA ELETECH CO LTD|47419180|JP3466600008|-1.0552|0.9790|200000|
8160|JPY|KISOJI CO LTD|14018082|JP3237000009|-1.6137|1.5375|85000|
8163|JPY|SRS HOLDINGS CO LTD|131084792|JP3322350004|-7.1264|7.0502|35000|
8165|JPY|SENSHUKAI CO LTD|14018093|JP3424600009|-1.8562|1.7800|95000|
8167|JPY|RETAIL PARTNERS CO LTD|14032351|JP3873200004|-5.3262|5.2500|60000|
8168|JPY|KEIYO CO LTD|14018102|JP3277400002|-1.3492|1.2730|250000|
8173|JPY|JOSHIN DENKI CO LTD|14018113|JP3393000009|-0.9902|0.9140|400000|
8174|JPY|NIPPON GAS CO LTD|14018116|JP3695600001|-1.3512|1.2750|750000|
8179|JPY|ROYAL HOLDINGS CO LTD|14018133|JP3983600002|-1.3512|1.2750|200000|
8182|JPY|INAGEYA CO LTD|14018147|JP3145200006|-1.0252|0.9490|65000|
8184|JPY|SHIMACHU CO LTD|14018150|JP3356800007|-1.5722|1.4960|700000|
8185|JPY|CHIYODA CO LTD|14032355|JP3528400009|-0.9682|0.8920|400000|
8194|JPY|LIFE CORP.|14018162|JP3966600003|-1.2512|1.1750|150000|
