,#SYM,CUR,NAME,CON,ISIN,REBATERATE,FEERATE,AVAILABLE
293,3222,JPY,UNITED SUPER MARKETS HOLDING,182878349,JP3949450005,-1.365,1.275,500000
294,3226,JPY,NIPPON ACCOMMODATIONS FUND,41580478,JP3046440008,-1.4927,1.4027,4000
295,3227,JPY,MCUBS MIDCITY INVESTMENT COR,50765177,JP3046450007,-1.063,0.973,25000
296,3228,JPY,SANEI ARCHITECTURE PLANNING,113447040,JP3324700008,-5.251,5.161,30000
297,3231,JPY,NOMURA REAL ESTATE HOLDINGS,41144484,JP3762900003,-1.008,0.918,2900000
298,3232,JPY,MIE KOTSU GROUP HOLDINGS INC,196704624,JP3332510001,-1.981,1.891,150000
299,3234,JPY,MORI HILLS REIT INVESTMENT C,42471104,JP3046470005,-7.2522,7.1622,25000
300,3244,JPY,SAMTY CO LTD,131083794,JP3322970009,-3.591,3.501,350000
301,3245,JPY,DEAR LIFE CO LTD,45564612,JP3548720006,-3.68,3.59,45000
302,3249,JPY,INDUSTRIAL &amp; INFRASTRUCTURE,113582402,JP3046500009,-1.059,0.969,20000
303,3252,JPY,NIPPON COMMERCIAL DEVELOPMEN,195222287,JP3714200007,-3.884,3.794,25000
304,3254,JPY,PRESSANCE CORP,47664863,JP3833300001,-1.027,0.937,550000
305,3258,JPY,UNIZO HOLDINGS CO LTD,69188927,JP3394400000,-8.161,8.071,40000
306,3269,JPY,ADVANCE RESIDENCE INVESTMENT,73078190,JP3047160001,-7.2403,7.1503,15000
307,3276,JPY,JAPAN PROPERTY MANAGEMENT CE,129106629,JP3695050009,-1.222,1.132,25000
308,3278,JPY,KENEDIX RESIDENTIAL NEXT INV,106652757,JP3047480003,-1.648,1.558,5000
309,3279,JPY,ACTIVIA PROPERTIES INC,108681076,JP3047490002,-1.023,0.933,10000
310,3281,JPY,GLP J-REIT,119072830,JP3047510007,-1.429,1.339,50000
311,3282,JPY,COMFORIA RESIDENTIAL REIT IN,121892789,JP3047540004,-3.1673,3.0773,7000
312,3283,JPY,NIPPON PROLOGIS REIT INC,122174125,JP3047550003,-1.365,1.275,25000
313,3288,JPY,OPEN HOUSE CO LTD,133428174,JP3173540000,-1.107,1.017,750000
314,3289,JPY,TOKYU FUDOSAN HOLDINGS CORP,134127972,JP3569200003,-1.001,0.911,>10000000
315,3291,JPY,IIDA GROUP HOLDINGS CO LTD,135867107,JP3131090007,-1.046,0.956,3100000
316,3292,JPY,AEON REIT INVESTMENT CORP,136480998,JP3047650001,-2.058,1.968,20000
317,3295,JPY,HULIC REIT INC,141554194,JP3047660000,-1.072,0.982,15000
318,3296,JPY,NIPPON REIT INVESTMENT CORP,146510023,JP3047750009,-1.031,0.941,7000
319,3298,JPY,INVESCO OFFICE J-REIT INC,150477464,JP3047760008,-1.115,1.025,65000
320,3299,JPY,MUGEN ESTATE CO LTD,151488260,JP3912500000,-4.366,4.276,65000
321,3302,JPY,TEIKOKU SEN-I CO LTD,14015216,JP3540800004,-0.992,0.902,50000
322,3309,JPY,SEKISUI HOUSE REIT INC,172729770,JP3047820000,-0.84,0.75,45000
323,3319,JPY,GOLF DIGEST ONLINE INC,129106634,JP3309050007,-3.072,2.982,50000
324,3333,JPY,ASAHI CO LTD,90238276,JP3110500000,-0.984,0.894,400000
325,3349,JPY,COSMOS PHARMACEUTICAL CORP,43584133,JP3298400007,-1.108,1.018,50000
326,3355,JPY,KURIYAMA HOLDINGS CORP,129106663,JP3270810009,-5.84,5.75,60000
327,3360,JPY,SHIP HEALTHCARE HOLDINGS INC,89098736,JP3274150006,-1.017,0.927,700000
328,3371,JPY,SOFTCREATE HOLDINGS CORP,72396050,JP3436040004,-1.012,0.922,65000
329,3382,JPY,SEVEN &amp; I HOLDINGS CO LTD,35802542,JP3422950000,-0.99,0.9,6800000
330,3385,JPY,YAKUODO CO LTD,131083020,JP3931400000,-2.826,2.736,25000
331,3387,JPY,CREATE RESTAURANTS HOLDINGS,124012876,JP3269930008,-1.611,1.521,20000
332,3388,JPY,MEIJI ELECTRIC INDUSTRIES CO,131087833,JP3917600003,-1.035,0.945,35000
333,3391,JPY,TSURUHA HOLDINGS INC,36818245,JP3536150000,-1.026,0.936,550000
334,3395,JPY,SAINT MARC HOLDINGS CO LTD,37535302,JP3337070001,-1.002,0.912,300000
335,3396,JPY,FELISSIMO CORP,37913519,JP3802860001,-1.044,0.954,20000
336,3397,JPY,TORIDOLL HOLDINGS CORP,37966232,JP3636650008,-3.755,3.665,200000
337,3401,JPY,TEIJIN LIMITED,13905371,JP3544000007,-1.032,0.942,4100000
338,3402,JPY,TORAY INDUSTRIES INC,13905374,JP3621000003,-1.003,0.913,>10000000
339,3405,JPY,KURARAY CO LTD,13905383,JP3269600007,-1.011,0.921,6800000
340,3407,JPY,ASAHI KASEI CORP,13905384,JP3111200006,-0.956,0.866,>10000000
341,3408,JPY,SAKAI OVEX CO LTD,14015226,JP3312600004,-1.09,1.0,100000
342,3415,JPY,TOKYO BASE CO LTD,201677954,JP3399710007,-8.6961,8.6061,100000
343,3421,JPY,INABA SEISAKUSHO CO LTD,14030936,JP3145800003,-1.84,1.75,35000
344,3431,JPY,MIYAJI ENGINEERING GROUP INC,129106641,JP3908700002,-1.063,0.973,45000
345,3433,JPY,TOCALO CO LTD,54547315,JP3552290003,-1.036,0.946,850000
346,3434,JPY,ALPHA CORP,79712444,JP3126360001,-2.01,1.92,70000
347,3436,JPY,SUMCO CORP,36844262,JP3322930003,-1.6275,1.5375,4800000
348,3443,JPY,KAWADA TECHNOLOGIES INC,69188930,JP3226300006,-2.823,2.733,35000
349,3445,JPY,RS TECHNOLOGIES CO LTD,184073730,JP3100350002,-6.626,6.536,60000
350,3451,JPY,TOSEI REIT INVESTMENT CORP,172185801,JP3047830009,-5.755,5.665,1000
351,3452,JPY,B-LOT CO LTD,173246148,JP3799770007,-5.471,5.381,25000
352,3453,JPY,KENEDIX RETAIL REIT CORP,179254919,JP3047900000,-0.963,0.873,15000
353,3462,JPY,NOMURA REAL ESTATE MASTER FU,205624384,JP3048110005,-1.041,0.951,45000
354,3465,JPY,KI-STAR REAL ESTATE CO LTD,212957207,JP3277620005,-3.395,3.305,60000
355,3466,JPY,LASALLE LOGIPORT REIT,218462200,JP3048180008,-1.876,1.786,10000
356,3468,JPY,STAR ASIA INVESTMENT CORPORA,225585069,JP3048200004,-3.941,3.851,4000
357,3478,JPY,MORI TRUST HOTEL REIT INC,261507546,JP3048380004,-0.964,0.874,1000
358,3501,JPY,SUMINOE TEXTILE CO LTD,14015231,JP3410200004,-1.311,1.221,40000
359,3512,JPY,NIPPON FELT CO LTD,14015233,JP3749000000,-1.036,0.946,40000
360,3526,JPY,ASHIMORI INDUSTRY CO LTD,14015253,JP3118400005,-4.217,4.127,35000
361,3528,JPY,PROSPECT CO LTD,14030941,JP3221000007,-5.34,5.25,900000
362,3529,JPY,ATSUGI CO LTD,14015258,JP3120200005,-1.013,0.923,250000
363,3543,JPY,KOMEDA HOLDINGS CO LTD,235161205,JP3305580007,-1.061,0.971,900000
364,3544,JPY,SATUDORA HOLDINGS CO LTD,241581049,JP3319750000,-2.84,2.75,9000
365,3546,JPY,ALLEANZA HOLDINGS CO LTD,242711348,JP3500050004,-1.899,1.809,20000
366,3548,JPY,BAROQUE JAPAN LTD,249387917,JP3778450001,-4.382,4.292,70000
367,3549,JPY,KUSURI NO AOKI HOLDINGS CO L,252505252,JP3266190002,-0.988,0.898,200000
368,3551,JPY,DYNIC CORP,14015263,JP3493000008,-1.052,0.962,25000
369,3553,JPY,KYOWA LEATHER CLOTH CO LTD,14015267,JP3256400007,-1.014,0.924,200000
370,3563,JPY,SUSHIRO GLOBAL HOLDINGS LTD,267455362,JP3397150008,-1.34,1.25,500000
371,3564,JPY,LIXIL VIVA CORP,268948582,JP3970100008,-0.996,0.906,200000
372,3569,JPY,SEIREN CO LTD,14015270,JP3413800008,-1.009,0.919,650000
373,3571,JPY,SOTOH CO LTD,14030955,JP3434600007,-2.571,2.481,15000
374,3580,JPY,KOMATSU MATERE CO LTD,14015276,JP3304600004,-1.04,0.95,150000
375,3591,JPY,WACOAL HOLDINGS CORP,14015287,JP3992400006,-0.989,0.899,1600000
376,3593,JPY,HOGY MEDICAL CO LTD,14015288,JP3840800001,-1.365,1.275,300000
377,3608,JPY,TSI HOLDINGS CO LTD,89049875,JP3538690003,-1.013,0.923,2000000
378,3612,JPY,WORLD CO LTD,330985493,JP3990210001,-4.591,4.501,150000
379,3626,JPY,TIS INC,50020161,JP3104890003,-0.997,0.907,1600000
380,3630,JPY,DENSAN SYSTEM CO LTD,55693135,JP3551420007,-1.539,1.449,20000
381,3632,JPY,GREE INC,81547058,JP3274070006,-1.02,0.93,3000000
382,3635,JPY,KOEI TECMO HOLDINGS CO LTD,59156326,JP3283460008,-1.039,0.949,1000000
383,3636,JPY,MITSUBISHI RESEARCH INSTITUT,69188912,JP3902200009,-0.997,0.907,100000
384,3649,JPY,FINDEX INC,131082771,JP3801450002,-3.445,3.355,35000
385,3655,JPY,BRAINPAD INC,94993017,JP3831460005,-11.2032,11.1132,9000
386,3656,JPY,KLAB INC,95224495,JP3268870007,-5.568,5.478,300000
387,3657,JPY,POLETOWIN PITCREW HOLDINGS,96674429,JP3855950006,-2.674,2.584,1100000
388,3659,JPY,NEXON CO LTD,98678502,JP3758190007,-1.365,1.275,8200000
389,3662,JPY,ATEAM INC,105460511,JP3160890004,-2.094,2.004,50000
390,3663,JPY,ARTSPARK HOLDINGS INC,105387887,JP3100260003,-2.489,2.399,20000
391,3665,JPY,ENIGMO INC,111228164,JP3164590006,-10.2473,10.1573,25000
392,3666,JPY,TECNOS JAPAN INC,131087327,JP3545230009,-3.623,3.533,30000
393,3668,JPY,COLOPL INC,118799136,JP3305960001,-2.75,2.66,450000
394,3673,JPY,BROADLEAF CO LTD,124906014,JP3831490002,-1.054,0.964,600000
395,3674,JPY,AUCFAN CO LTD,126694900,JP3172070009,-5.23,5.14,50000
396,3676,JPY,DIGITAL HEARTS HOLDINGS CO L,134127984,JP3765110006,-5.584,5.494,20000
397,3677,JPY,SYSTEM INFORMATION CO LTD,134579576,JP3350940007,-4.579,4.489,100000
398,3678,JPY,MEDIA DO HOLDINGS CO LTD,136480995,JP3921230003,-5.052,4.962,10000
399,3679,JPY,ZIGEXN CO LTD,137032754,JP3386490001,-2.909,2.819,200000
400,3681,JPY,V-CUBE INC,137867240,JP3829750003,-5.068,4.978,30000
401,3687,JPY,FIXSTARS CORP,146442483,JP3802950000,-5.972,5.882,40000
402,3688,JPY,CARTA HOLDINGS INC,153381879,JP3855650002,-2.895,2.805,30000
403,3692,JPY,FFRI INC,165198484,JP3166830004,-24.1805,24.0905,20000
404,3697,JPY,SHIFT INC,169915999,JP3355400007,-11.3937,11.3037,45000
405,3708,JPY,TOKUSHU TOKAI PAPER CO LTD,43587028,JP3624900001,-1.042,0.952,75000
406,3723,JPY,NIHON FALCOM CORP,122259471,JP3748520008,-4.84,4.75,10000
407,3733,JPY,SOFTWARE SERVICE INC,131087100,JP3436020006,-4.34,4.25,15000
408,3738,JPY,T-GAIA CORP,127011993,JP3893700009,-1.051,0.961,1100000
409,3751,JPY,JAPAN ASIA GROUP LTD,105429817,JP3385840008,-2.539,2.449,100000
410,3756,JPY,MAMEZOU HOLDINGS CO LTD,124144466,JP3870320003,-1.815,1.725,150000
411,3762,JPY,TECHMATRIX CORPORATION,124012882,JP3545130001,-2.424,2.334,40000
412,3765,JPY,GUNGHO ONLINE ENTERTAINMENT,128713428,JP3235900002,-1.314,1.224,600000
413,3769,JPY,GMO PAYMENT GATEWAY INC,125845879,JP3385890003,-2.415,2.325,800000
414,3771,JPY,SYSTEM RESEARCH CO LTD,131083338,JP3351070002,-3.854,3.764,5000
415,3774,JPY,INTERNET INITIATIVE JAPAN,37082732,JP3152820001,-1.112,1.022,650000
416,3778,JPY,SAKURA INTERNET INC,36337428,JP3317300006,-5.682,5.592,25000
417,3788,JPY,GMO CLOUD K.K.,37215891,JP3386040004,-2.495,2.405,10000
418,3817,JPY,SRA HOLDINGS INC,41137745,JP3161450006,-1.027,0.937,150000
419,3822,JPY,MINORI SOLUTIONS CO LTD,131087365,JP3386290005,-3.328,3.238,10000
420,3834,JPY,ASAHI NET INC,129106615,JP3115800009,-1.007,0.917,55000
421,3836,JPY,AVANT CORP,131087011,JP3548680002,-3.731,3.641,100000
422,3837,JPY,AD-SOL NISSIN CORP,131087550,JP3122030004,-4.488,4.398,10000
423,3844,JPY,COMTURE CORP,120639647,JP3305560009,-1.887,1.797,70000
424,3857,JPY,LAC CO LTD,131082011,JP3967900006,-7.068,6.978,35000
425,3861,JPY,OJI HOLDINGS CORP,13905389,JP3174410005,-0.983,0.893,>10000000
426,3863,JPY,NIPPON PAPER INDUSTRIES CO L,125203643,JP3721600009,-1.028,0.938,1500000
427,3864,JPY,MITSUBISHI PAPER MILLS LTD,13905395,JP3901200000,-0.997,0.907,450000
428,3865,JPY,HOKUETSU CORP,13905398,JP3841800000,-1.009,0.919,2300000
429,3877,JPY,CHUETSU PULP &amp; PAPER CO LTD,14015316,JP3513400006,-1.998,1.908,65000
430,3880,JPY,DAIO PAPER CORP,14015326,JP3440400004,-4.515,4.425,250000
431,3901,JPY,MARKLINES CO LTD,173504980,JP3860210008,-4.809,4.719,35000
432,3902,JPY,MEDICAL DATA VISION CO LTD,173504990,JP3921250001,-11.0722,10.9822,40000
433,3903,JPY,GUMI INC,173803218,JP3273810006,-6.108,6.018,35000
434,3911,JPY,AIMING INC,184280238,JP3161050004,-7.589,7.499,100000
435,3916,JPY,DIGITAL INFORMATION TECHNOLO,194380062,JP3549060006,-4.897,4.807,10000
436,3922,JPY,PR TIMES INC,224110875,JP3801050000,-7.419,7.329,35000
437,3923,JPY,RAKUS CO LTD,211721529,JP3967170006,-3.591,3.501,300000
438,3926,JPY,OPEN DOOR INC,212289332,JP3173560008,-2.051,1.961,100000
439,3932,JPY,AKATSUKI INC,222425116,JP3107000006,-5.014,4.924,25000
440,3937,JPY,UBICOM HOLDINGS INC,233640696,JP3160910000,-6.372,6.282,15000
441,3938,JPY,LINE CORP,236588582,JP3966750006,-4.5818,4.4918,250000
442,3941,JPY,RENGO CO LTD,14015341,JP3981400009,-1.037,0.947,6500000
443,3946,JPY,TOMOKU CO LTD,14015347,JP3554000004,-1.068,0.978,100000
444,3950,JPY,PACK CORP-THE,14030981,JP3345900009,-1.035,0.945,70000
445,3951,JPY,ASAHI PRINTING CO LTD,129106651,JP3110600008,-2.34,2.25,20000
446,3966,JPY,UZABASE INC,247912116,JP3944390008,-6.631,6.541,7000
447,3969,JPY,ATLED CORP,255881332,JP3160930008,-5.064,4.974,60000
448,3975,JPY,AOI TYO HOLDINGS INC,257770593,JP3105330009,-1.088,0.998,150000
449,3978,JPY,MACROMILL INC,265182481,JP3863030007,-2.24,2.15,150000
450,3993,JPY,PKSHA TECHNOLOGY INC,286166033,JP3780050005,-43.4198,43.3298,7000
451,3994,JPY,MONEY FORWARD INC,287341176,JP3869960009,-7.088,6.998,40000
452,4004,JPY,SHOWA DENKO K K,13905404,JP3368000000,-1.026,0.936,1900000
453,4005,JPY,SUMITOMO CHEMICAL CO LTD,13905408,JP3401400001,-1.004,0.914,>10000000
454,4008,JPY,SUMITOMO SEIKA CHEMICALS CO,14015356,JP3405600002,-1.2337,1.1437,150000
455,4021,JPY,NISSAN CHEMICAL CORP,13905418,JP3670800006,-1.064,0.974,2000000
456,4022,JPY,RASA INDUSTRIES LTD,14015363,JP3967400007,-5.3715,5.2815,30000
457,4023,JPY,KUREHA CORP,14015366,JP3271600003,-1.003,0.913,300000
458,4027,JPY,TAYCA CORP,14015369,JP3539300008,-1.25,1.16,100000
459,4028,JPY,ISHIHARA SANGYO KAISHA LTD,14015372,JP3136800004,-1.024,0.934,1200000
460,4041,JPY,NIPPON SODA CO LTD,13905423,JP3726200003,-1.011,0.921,900000
461,4042,JPY,TOSOH CORP,13905425,JP3595200001,-0.947,0.857,5200000
462,4043,JPY,TOKUYAMA CORP,14015383,JP3625000009,-1.1025,1.0125,1500000
463,4044,JPY,CENTRAL GLASS CO LTD,14015384,JP3425000001,-1.039,0.949,1000000
464,4045,JPY,TOAGOSEI CO LTD,13905428,JP3556400004,-1.028,0.938,1600000
465,4046,JPY,OSAKA SODA CO LTD,14015389,JP3485900009,-0.985,0.895,200000
466,4047,JPY,KANTO DENKA KOGYO CO LTD,14015393,JP3232600001,-0.994,0.904,550000
467,4061,JPY,DENKA CO LTD,13905435,JP3549600009,-1.057,0.967,2100000
468,4062,JPY,IBIDEN CO LTD,14015396,JP3148800000,-1.365,1.275,2700000
469,4063,JPY,SHIN-ETSU CHEMICAL CO LTD,13905438,JP3371200001,-1.1025,1.0125,4900000
470,4064,JPY,NIPPON CARBIDE INDUSTRIES CO,14015403,JP3690000009,-1.051,0.961,85000
471,4078,JPY,SAKAI CHEMICAL INDUSTRY CO,14015406,JP3312800000,-1.045,0.955,250000
472,4082,JPY,DAIICHI KIGENSO KAGAKU-KOGYO,47416954,JP3474350000,-4.515,4.425,100000
473,4088,JPY,AIR WATER INC,14015413,JP3160670000,-1.1025,1.0125,3300000
474,4091,JPY,TAIYO NIPPON SANSO CORP,14015418,JP3711600001,-1.365,1.275,2800000
475,4092,JPY,NIPPON CHEMICAL INDUSTRIAL,14015423,JP3691600005,-0.989,0.899,100000
476,4093,JPY,TOHO ACETYLENE CO LTD,14031006,JP3599400003,-3.483,3.393,10000
477,4094,JPY,NIHON KAGAKU SANGYO CO LTD,14031010,JP3692000007,-4.751,4.661,40000
478,4095,JPY,NIHON PARKERIZING CO LTD,14015426,JP3744600002,-1.031,0.941,1600000
479,4097,JPY,KOATSU GAS KOGYO CO LTD,14015431,JP3285800003,-1.029,0.939,600000
480,4099,JPY,SHIKOKU CHEMICALS CORP,14015437,JP3349600001,-1.039,0.949,250000
481,4100,JPY,TODA KOGYO CORP,14015443,JP3627400009,-3.5962,3.5062,20000
482,4107,JPY,ISE CHEMICALS CORP,14031016,JP3139300002,-3.84,3.75,5000
483,4109,JPY,STELLA CHEMIFA CORP,14015449,JP3399720006,-3.468,3.378,80000
484,4112,JPY,HODOGAYA CHEMICAL CO LTD,14015452,JP3852600000,-1.34,1.25,65000
485,4114,JPY,NIPPON SHOKUBAI CO LTD,14015456,JP3715200006,-1.022,0.932,200000
486,4115,JPY,HONSHU CHEMICAL INDUSTRY CO,14031021,JP3853400004,-1.724,1.634,35000
487,4116,JPY,DAINICHISEIKA COLOR &amp; CHEM,14015461,JP3492200005,-0.996,0.906,250000
488,4118,JPY,KANEKA CORP,14015466,JP3215800008,-1.057,0.967,1300000
489,4151,JPY,KYOWA KIRIN CO LTD,13905442,JP3256000005,-1.011,0.921,4100000
490,4182,JPY,MITSUBISHI GAS CHEMICAL CO,14015471,JP3896800004,-0.961,0.871,4500000
491,4183,JPY,MITSUI CHEMICALS INC,14015473,JP3888300005,-1.065,0.975,3200000
492,4185,JPY,JSR CORP,14015476,JP3385980002,-1.06,0.97,4000000
493,4186,JPY,TOKYO OHKA KOGYO CO LTD,14015483,JP3571800006,-1.042,0.952,600000
494,4187,JPY,OSAKA ORGANIC CHEMICAL IND,37064422,JP3187000009,-1.002,0.912,100000
495,4188,JPY,MITSUBISHI CHEMICAL HOLDINGS,35928154,JP3897700005,-0.95,0.86,>10000000
496,4189,JPY,KH NEOCHEM CO LTD,247293533,JP3277040006,-1.065,0.975,300000
497,4202,JPY,DAICEL CORP,14015491,JP3485800001,-1.023,0.933,7100000
498,4203,JPY,SUMITOMO BAKELITE CO LTD,14015494,JP3409400003,-1.086,0.996,500000
499,4204,JPY,SEKISUI CHEMICAL CO LTD,14015497,JP3419400001,-0.986,0.896,6900000
500,4205,JPY,ZEON CORPORATION,14015500,JP3725400000,-0.988,0.898,2400000
501,4206,JPY,AICA KOGYO CO LTD,14015506,JP3100800006,-1.034,0.944,950000
502,4208,JPY,UBE INDUSTRIES LTD,13905447,JP3158800007,-1.029,0.939,2500000
503,4212,JPY,SEKISUI JUSHI CORP,14015512,JP3420200002,-1.029,0.939,350000
504,4215,JPY,CI TAKIRON CORP,14015524,JP3462200001,-0.995,0.905,900000
505,4216,JPY,ASAHI YUKIZAI CORP,14015531,JP3117200000,-1.1025,1.0125,250000
506,4217,JPY,HITACHI CHEMICAL CO LTD,14015534,JP3785000005,-1.365,1.275,1800000
507,4218,JPY,NICHIBAN CO LTD,14015536,JP3662400005,-2.908,2.818,100000
508,4220,JPY,RIKEN TECHNOS CORP,14015541,JP3973000007,-1.102,1.012,650000
509,4221,JPY,OKURA INDUSTRIAL CO LTD,14015546,JP3178400002,-1.001,0.911,150000
510,4224,JPY,LONSEAL CORP,14031044,JP3985200009,-4.126,4.036,15000
511,4228,JPY,SEKISUI PLASTICS CO LTD,14015554,JP3419800002,-1.004,0.914,400000
512,4229,JPY,GUN EI CHEMICAL INDUSTRY CO,14015559,JP3274800006,-1.024,0.934,40000
513,4231,JPY,TIGERS POLYMER CORP,14031051,JP3440800005,-1.273,1.183,100000
514,4246,JPY,DAIKYONISHIKAWA CORP,143916533,JP3481300006,-1.89,1.8,1300000
515,4248,JPY,TAKEMOTO YOHKI CO LTD,173803212,JP3463300008,-1.956,1.866,15000
516,4249,JPY,MORIROKU HOLDINGS CO LTD,296451757,JP3927450001,-3.867,3.777,30000
517,4272,JPY,NIPPON KAYAKU CO LTD,13905448,JP3694400007,-0.975,0.885,2200000
518,4275,JPY,CARLIT HOLDINGS CO LTD,134127989,JP3205320009,-2.441,2.351,100000
519,4282,JPY,EPS HOLDINGS INC,47416959,JP3130770005,-0.982,0.892,800000
520,4286,JPY,LEGS CO LTD,131084723,JP3980300002,-3.99,3.9,20000
521,4290,JPY,PRESTIGE INTERNATIONAL INC,121233147,JP3833620002,-1.027,0.937,650000
522,4295,JPY,FAITH INC,47416965,JP3802690002,-1.039,0.949,40000
523,4298,JPY,PROTO CORP,131083619,JP3833740008,-3.298,3.208,350000
524,4301,JPY,AMUSE INC,47087613,JP3124500004,-1.001,0.911,80000
525,4307,JPY,NOMURA RESEARCH INSTITUTE LT,31676937,JP3762800005,-1.061,0.971,2900000
526,4317,JPY,RAY CORP,131084537,JP3979230004,-5.337,5.247,30000
527,4318,JPY,QUICK CO LTD,131085518,JP3266000003,-1.848,1.758,150000
528,4321,JPY,"KENEDIX, INC.",39015943,JP3281630008,-1.033,0.943,2900000
529,4323,JPY,JAPAN SYSTEM TECHNIQUES CO,47416999,JP3712550007,-2.337,2.247,10000
530,4324,JPY,DENTSU INC,30865581,JP3551520004,-1.365,1.275,2500000
531,4326,JPY,INTAGE HOLDINGS INC,48801652,JP3152790006,-1.365,1.275,200000
532,4331,JPY,TAKE AND GIVE NEEDS CO LTD,46125237,JP3539350003,-0.998,0.908,150000
533,4337,JPY,PIA CORP,47417011,JP3801570007,-3.7275,3.6375,15000
534,4342,JPY,SECOM JOSHINETSU CO LTD,47417017,JP3421850003,-7.279,7.189,20000
535,4343,JPY,AEON FANTASY CO LTD,47417020,JP3131420006,-2.257,2.167,100000
536,4344,JPY,SOURCENEXT CORP,47417025,JP3431200009,-19.9413,19.8513,150000
537,4345,JPY,CTS CO LTD,131084531,JP3346970001,-3.109,3.019,55000
538,4346,JPY,NEXYZ GROUP CORP,47417028,JP3758020006,-3.818,3.728,40000
539,4348,JPY,INFOCOM CORP,131094280,JP3153450006,-1.006,0.916,450000
540,4350,JPY,MEDICAL SYSTEM NETWORK CO,103948281,JP3920940008,-2.34,2.25,75000
541,4362,JPY,NIPPON FINE CHEMICAL CO LTD,14015565,JP3720000003,-1.046,0.956,100000
542,4368,JPY,FUSO CHEMICAL CO LTD,131082890,JP3822600007,-1.18,1.09,250000
543,4369,JPY,TRI CHEMICAL LABORATORIES IN,131087680,JP3636000006,-6.757,6.667,10000
544,4384,JPY,RAKSUL INC,316282030,JP3967180005,-9.1897,9.0997,40000
545,4385,JPY,MERCARI INC,317719144,JP3921290007,-5.565,5.475,150000
546,4401,JPY,ADEKA CORP,14015574,JP3114800000,-0.982,0.892,2400000
547,4403,JPY,NOF CORP.,14015577,JP3753400005,-0.995,0.905,1200000
548,4404,JPY,MIYOSHI OIL &amp; FAT CO LTD,14015580,JP3910400005,-1.089,0.999,65000
549,4410,JPY,HARIMA CHEMICALS GROUP INC,14015584,JP3772600007,-2.415,2.325,250000
550,4423,JPY,ARTERIA NETWORKS CORP,341613243,JP3126240005,-3.581,3.491,350000
551,4433,JPY,HITO COMMUNICATIONS HOLDINGS,352309307,JP3791990009,-6.765,6.675,15000
552,4452,JPY,KAO CORPORATION,13905453,JP3205800000,-0.998,0.908,5300000
553,4461,JPY,DKS CO LTD,14015589,JP3475000000,-1.392,1.302,45000
554,4462,JPY,ISHIHARA CHEMICAL CO LTD,129106725,JP3136900002,-4.533,4.443,10000
555,4463,JPY,NICCA CHEMICAL CO LTD,228119049,JP3666700004,-2.408,2.318,15000
556,4464,JPY,SOFT99 CORP,14031075,JP3436030005,-1.077,0.987,30000
557,4471,JPY,SANYO CHEMICAL INDUSTRIES,14015594,JP3337600005,-0.995,0.905,150000
558,4502,JPY,TAKEDA PHARMACEUTICAL CO LTD,13905462,JP3463000004,-0.979,0.889,>10000000
559,4503,JPY,ASTELLAS PHARMA INC.,13905465,JP3942400007,-1.1025,1.0125,>10000000
560,4506,JPY,SUMITOMO DAINIPPON PHARMA CO,13905473,JP3495000006,-0.961,0.871,3500000
561,4507,JPY,SHIONOGI &amp; CO LTD,13905476,JP3347200002,-1.1025,1.0125,4000000
562,4508,JPY,MITSUBISHI TANABE PHARMA,14015599,JP3469000008,-0.956,0.866,4100000
563,4514,JPY,ASKA PHARMACEUTICAL CO LTD,14015611,JP3541200006,-1.004,0.914,550000
564,4516,JPY,NIPPON SHINYAKU CO LTD,14015617,JP3717600005,-1.004,0.914,800000
565,4517,JPY,BIOFERMIN PHARMACEUTICAL CO,131085621,JP3799800002,-2.19,2.1,10000
566,4519,JPY,CHUGAI PHARMACEUTICAL CO LTD,14015627,JP3519400000,-0.989,0.899,2500000
567,4521,JPY,KAKEN PHARMACEUTICAL CO LTD,14015630,JP3207000005,-1.074,0.984,1000000
568,4523,JPY,EISAI CO LTD,13905486,JP3160400002,-1.009,0.919,2800000
569,4526,JPY,RIKEN VITAMIN CO LTD,14031084,JP3972600005,-0.987,0.897,95000
570,4527,JPY,ROHTO PHARMACEUTICAL CO LTD,14015632,JP3982400008,-1.04,0.95,1900000
571,4528,JPY,ONO PHARMACEUTICAL CO LTD,14015637,JP3197600004,-0.997,0.907,5000000
572,4530,JPY,HISAMITSU PHARMACEUTICAL CO,14015647,JP3784600003,-1.062,0.972,1100000
573,4534,JPY,MOCHIDA PHARMACEUTICAL CO,14015651,JP3922800002,-0.992,0.902,450000
574,4536,JPY,SANTEN PHARMACEUTICAL CO LTD,14015657,JP3336000009,-1.004,0.914,5700000
575,4538,JPY,FUSO PHARMACEUTICAL INDUST,14015666,JP3823600006,-1.042,0.952,45000
576,4539,JPY,NIPPON CHEMIPHAR CO LTD,14015671,JP3701600003,-1.015,0.925,15000
577,4540,JPY,TSUMURA &amp; CO,14015672,JP3535800001,-1.016,0.926,1800000
578,4541,JPY,NICHI-IKO PHARMACEUTICAL CO,110615217,JP3687200000,-1.6275,1.5375,900000
579,4543,JPY,TERUMO CORP,13905488,JP3546800008,-1.073,0.983,7300000
580,4544,JPY,MIRACA HOLDINGS INC,14015677,JP3822000000,-0.997,0.907,1000000
581,4547,JPY,KISSEI PHARMACEUTICAL CO LTD,14015685,JP3240600001,-1.004,0.914,1600000
582,4548,JPY,SEIKAGAKU CORP,45991285,JP3414000004,-1.065,0.975,700000
